Trieda CK,Číslo CK,Evidenčné číslo mosta,ID mosta,Názov mosta,Investor,Rok postavenia,Zhotovitel,Zaťažovacia trieda STN,Počet otvorov,Dĺžka premostenia,Dĺžka nosnej konštrukcie,Voľná šírka mosta,Šírka medzi obrubami,Plocha nosnej konštrukcie,Plocha mosta,Stavebno-technický stav,LongitudeE,LatitudeN,VyskaH,Správca - most,Vlastník - most,Dlzka DC,Druh konštrukcie,Materiál konštrukcie,Zaťažiteľnosť normálna,Zaťažiteľnost výhradná,Zaťažiteľnosť výnimočná,Spôsob stanovenia,Predmet premostenia,Smer useku,Typ useku,Vlastník CK,Typ správcu CK,Správca CK,KRAJ,OKRES,Pokračovanie,Poradie,Usek,Poc. Uzol,Konc. Uzol,Ev. dlzka useku,Úsekové staničenie začiatku,Kilometrovníkové staničenie začiatku,Kumulatívne staničenie začiatku
diaľnica,D00001,329,M3811,Most nad melioračnou priekopou,,1997.0,,,3.0,72.0,,11.75,11.75,,,Bezchybný,20.921739054,48.99665877,0.0,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Behárovce","Národná diaľničná spoločnosť, a.s.",71.04,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,"Iná prekážka,  Iná prekážka",1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD BE,Prešovský kraj,Prešov,10.0,0.0,614801.0,3721A42100,3721A07201,2899.0,1835,377.226,289694.0
diaľnica,D00001,328,M1245,Most cez Brezovský potok,,1997.0,,,1.0,2.5,,12.0,12.0,,,Bezchybný,20.915457799,48.995942507,0.0,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Behárovce","Národná diaľničná spoločnosť, a.s.",2.5,rámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,"Vodný tok,  Vodný tok",1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD BE,Prešovský kraj,Prešov,10.0,0.0,614801.0,3721A42100,3721A07201,2899.0,2334,376.728,289195.0
diaľnica,D00001,327,M3120,Most nad poľnou cestou za tunelom,,1997.0,,,1.0,16.21,,11.75,11.75,,,Bezchybný,20.914817669,48.995930734,0.0,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Behárovce","Národná diaľničná spoločnosť, a.s.",16.21,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,"Účelová komunikácia,  Účelová komunikácia",1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD BE,Prešovský kraj,Prešov,10.0,0.0,614801.0,3721A42100,3721A07201,2899.0,2423,375.784,289106.0
diaľnica,D00001,333B,M3087,,,1997.0,,,3.0,42.1,,11.75,11.75,,,Bezchybný,20.940909586,49.010751318,0.0,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Behárovce","Národná diaľničná spoločnosť, a.s.",42.1,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,"Cestná komunikácia,  Cestná komunikácia",1.0,lúč,NDS,NDS,NDS - SSUD BE,Prešovský kraj,Prešov,10.0,1.0,5003.0,3721A07201,3721A07202,370.0,114,378.865,291760.0
diaľnica,D00001,333.3,M3342,Most na vetve Široké nad c.I/18,,1997.0,,,1.0,19.56,,10.2,10.2,,,Bezchybný,20.942682837,49.009827861,499.351999,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Behárovce","Národná diaľničná spoločnosť, a.s.",19.56,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Cestná komunikácia,998.0,privádzač,NDS,NDS,NDS - SSUD BE,Prešovský kraj,Prešov,10.0,5.0,5006.0,3721A07209,3721A07205,214.0,138,,295609.0
diaľnica,D00001,338,M6111,Most nad údolím a bezmenným potokom - pravý dlhší,,2003.0,,,5.0,133.08,,11.75,11.75,,,Bezchybný,20.978327524,49.019598533,0.0,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Behárovce","Národná diaľničná spoločnosť, a.s.",133.08,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,"Údolie,  Údolie",1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD BE,Prešovský kraj,Prešov,10.0,15.0,500144.0,3721A07208,2743A01500,3223.0,506,382.254,294847.0
diaľnica,D00001,334,M5782,Most cez potok Kanný,,2003.0,,,3.0,88.98,,11.75,11.75,,,Bezchybný,20.952248302,49.014980033,0.0,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Behárovce","Národná diaľničná spoločnosť, a.s.",88.98,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,"Vodný tok,  Vodný tok",1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD BE,Prešovský kraj,Prešov,10.0,15.0,500144.0,3721A07208,2743A01500,3223.0,680,379.803,292716.0
diaľnica,D00001,335,M2996,,,2003.0,,,1.0,7.6,,11.75,11.75,,,Bezchybný,20.961683833,49.017261279,0.0,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Behárovce","Národná diaľničná spoločnosť, a.s.",7.6,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,"Účelová komunikácia,  Účelová komunikácia",1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD BE,Prešovský kraj,Prešov,10.0,15.0,500144.0,3721A07208,2743A01500,3223.0,1466,380.595,293502.0
diaľnica,D00001,336,M358,,,2003.0,,,1.0,10.81,,11.75,11.75,,,Bezchybný,20.967162598,49.018174125,0.0,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Behárovce","Národná diaľničná spoločnosť, a.s.",10.81,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,"Účelová komunikácia,  Účelová komunikácia",1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD BE,Prešovský kraj,Prešov,10.0,15.0,500144.0,3721A07208,2743A01500,3223.0,1876,381.001,293912.0
diaľnica,D00001,337,M3986,Most nad Kopytovským potokom a c.III/018188,,2003.0,,,7.0,393.0,,11.75,11.75,,,Bezchybný,20.97148894,49.018076534,0.0,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Behárovce","Národná diaľničná spoločnosť, a.s.",393.0,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,"Vodný tok,  Vodný tok",1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD BE,Prešovský kraj,Prešov,10.0,15.0,500144.0,3721A07208,2743A01500,3223.0,2004,381.129,294040.0
diaľnica,D00001,338.1,M9407,"Most na vetve ""A"" križovatky cez Libešanský potok",,2003.0,,,2.0,30.0,,,,,,Nezistený,20.983358,49.02056,448.0,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Behárovce","Národná diaľničná spoločnosť, a.s.",,dosková,prefabrikovaný predpätý betón,32.0,80.0,196.0,,,1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD BE,Prešovský kraj,Prešov,10.0,15.0,500144.0,3721A07208,2743A01500,3223.0,3125,382.241,295161.0
diaľnica,D00001,338A,M336,,,2003.0,,,2.0,51.76,,9.5,9.5,,,Bezchybný,20.983537165,49.020603346,0.0,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Behárovce","Národná diaľničná spoločnosť, a.s.",51.76,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,"Vodný tok,  Vodný tok",2.0,medzikrižovatkový,NDS,NDS,NDS - SSUD BE,Prešovský kraj,Prešov,11.0,0.0,6546.0,2743A01500,3721A07203,3327.0,183,381.931,295170.0
diaľnica,D00001,001D,M4679,Most nad privádzačom na dialnicu,,1982.0,,,3.0,60.62,,9.0,9.0,,,Dobrý,21.256855181,48.952350674,270.32975,"Správa a údržba ciest Prešovského samosprávneho kraja, oblasť Prešov",Prešovský samosprávny kraj,60.62,dosková,prefabrikovaný predpätý betón,37.0,81.0,135.0,projektovaná,Cestná komunikácia,998.0,vetva,NDS,NDS,NDS - SSUD PO,Prešovský kraj,Prešov,17.0,2.0,8352.0,3722A00306,3722A00308,234.0,154,,154.0
diaľnica,D00001,360,M6786,Most cez melioračný kanál,,1988.0,,,1.0,8.26,,12.95,12.95,,,Bezchybný,21.264694658,48.860114934,213.7075,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Prešov","Národná diaľničná spoločnosť, a.s.",8.26,trámová,prefabrikovaný železobetón,57.0,111.0,505.0,odhadom,Kanál,1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD PO,Prešovský kraj,Prešov,17.0,10.0,500945.0,3722A00309,3722A06601,10605.0,180,598.256,314702.0
diaľnica,D00001,359,M5163,Most cez melioračný kanál,,1988.0,,,1.0,6.76,,12.95,12.95,,,Bezchybný,21.25822628,48.866387845,214.202,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Prešov","Národná diaľničná spoločnosť, a.s.",6.76,trámová,prefabrikovaný železobetón,54.0,107.0,502.0,porovnávací výpočet,Kanál,1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD PO,Prešovský kraj,Prešov,17.0,10.0,500945.0,3722A00309,3722A06601,10605.0,1024,598.099,313858.0
diaľnica,D00001,349,M3411,Most na diaľnici nad poľnou cestou a miestnym potokom,,1982.0,,,1.0,27.58,,11.75,11.75,,,Veľmi dobrý,21.259057899,48.940007962,238.87775,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Prešov","Národná diaľničná spoločnosť, a.s.",27.58,trámová,prefabrikovaný predpätý betón,35.0,101.0,298.0,,"Účelová komunikácia,  Vodný tok",1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD PO,Prešovský kraj,Prešov,17.0,10.0,500945.0,3722A00309,3722A06601,10605.0,1165,589.494,305485.0
diaľnica,D00001,357,M1237,Most cez kanál,,1982.0,,,1.0,7.96,,12.75,10.75,,,Bezchybný,21.251981744,48.877454106,215.64625,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Prešov","Národná diaľničná spoločnosť, a.s.",7.96,trámová,prefabrikovaný železobetón,36.0,80.0,246.0,podľa tabuliek,Kanál,1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD PO,Prešovský kraj,Prešov,17.0,10.0,500945.0,3722A00309,3722A06601,10605.0,2332,596.412,312550.0
diaľnica,D00001,352,M3674,Most cez rieku Torysu,,1982.0,,,3.0,52.36,,11.75,11.75,,,Veľmi dobrý,21.253059854,48.916743442,226.71175,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Prešov","Národná diaľničná spoločnosť, a.s.",52.36,trámová,prefabrikovaný predpätý betón,35.0,101.0,298.0,,Vodný tok,1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD PO,Prešovský kraj,Prešov,17.0,10.0,500945.0,3722A00309,3722A06601,10605.0,3808,592.134,308128.0
diaľnica,D00001,354,M6685,Most cez kanál,,1982.0,,,1.0,6.75,,12.95,12.95,,,Nezistený,21.248751521,48.90076424,0.0,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Prešov","Národná diaľničná spoločnosť, a.s.",6.75,trámová,prefabrikovaný železobetón,36.0,78.0,300.0,podľa tabuliek,"Kanál,  Kanál",1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD PO,Prešovský kraj,Prešov,17.0,10.0,500945.0,3722A00309,3722A06601,10605.0,4952,594.029,309930.0
diaľnica,D00001,350,M2416,Most nad poľnou cestou,,1982.0,,,1.0,24.6,,11.75,11.75,,,Veľmi dobrý,21.259737412,48.934973337,234.79075,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Prešov","Národná diaľničná spoločnosť, a.s.",24.6,trámová,prefabrikovaný predpätý betón,36.0,78.0,300.0,,Účelová komunikácia,1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD PO,Prešovský kraj,Prešov,17.0,10.0,500945.0,3722A00309,3722A06601,10605.0,8847,589.918,306035.0
diaľnica,D00001,358,M5068,Most cez melioračný kanál,,1988.0,,,1.0,8.26,,12.95,12.95,,,Bezchybný,21.256807936,48.868224911,214.57425,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Prešov","Národná diaľničná spoločnosť, a.s.",8.26,trámová,prefabrikovaný železobetón,57.0,111.0,505.0,porovnávací výpočet,Kanál,1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD PO,Prešovský kraj,Prešov,17.0,10.0,500945.0,3722A00309,3722A06601,10605.0,9342,597.664,313662.0
diaľnica,D00001,362 1,M7004,Most cez melioračný kanál,,1988.0,,,1.0,7.4,,10.8,10.8,,,Bezchybný,21.270235492,48.85793063,216.90175,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Prešov","Národná diaľničná spoločnosť, a.s.",7.4,dosková,prefabrikovaný predpätý betón,55.0,104.0,375.0,,Kanál,998.0,vetva,NDS,NDS,NDS - SSUD PO,Prešovský kraj,Prešov,17.0,13.0,5663.0,3722A06608,3722A06609,119.0,103,,103.0
diaľnica,D00001,364,M7502,Most cez rieku Torysu,,1988.0,,,3.0,52.33,,10.75,10.75,,,Uspokojivý,21.301004108,48.838761054,207.46425,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Prešov","Národná diaľničná spoločnosť, a.s.",52.33,trámová,prefabrikovaný predpätý betón,40.0,84.0,120.0,,Vodný tok,1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD PO,Prešovský kraj,Prešov,17.0,27.0,498612.0,3722A06615,3724B00901,3784.0,879,602.657,318306.0
diaľnica,D00001,365,M4660,Most cez potok Balky,,1989.0,,,1.0,13.89,,10.75,10.75,,,Uspokojivý,21.306672095,48.831621516,0.0,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Prešov","Národná diaľničná spoločnosť, a.s.",13.89,dosková,prefabrikovaný predpätý betón,49.0,92.0,288.0,odhadom,"Vodný tok,  Vodný tok,  Vodný tok",1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD PO,Prešovský kraj,Prešov,17.0,27.0,498612.0,3722A06615,3724B00901,3784.0,3775,603.209,319209.0
diaľnica,D00001,372,M240,Most na diaľničnej prípojke na c.I/68,,1988.0,,,3.0,41.92,,13.8,,,,Uspokojivý,21.309273347,48.788097109,214.225,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Prešov","Národná diaľničná spoločnosť, a.s.",41.92,dosková,prefabrikovaný predpätý betón,49.0,92.0,288.0,odhadom,Cestná komunikácia,1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD PO,Košický kraj,Košice - okolie,17.0,28.0,6560.0,3724B00901,3724A01201,5128.0,5035,608.252,324253.0
diaľnica,D00001,372A,M4210,,,1988.0,,,3.0,41.92,,10.7,10.7,,,Bezchybný,21.309279796,48.787973495,215.209499,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Prešov","Národná diaľničná spoločnosť, a.s.",41.92,dosková,prefabrikovaný predpätý betón,62.0,116.0,361.0,odhadom,Cestná komunikácia,2.0,medzikrižovatkový,NDS,NDS,NDS - SSUD PO,Košický kraj,Košice - okolie,18.0,1.0,6620.0,3724A01204,3724B00902,5231.0,141,607.391,324275.0
diaľnica,D00001,370,M4622,Most cez miestny potok,,1988.0,,,1.0,6.76,,12.95,12.95,,,Uspokojivý,21.311235673,48.798784066,201.14375,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Prešov","Národná diaľničná spoločnosť, a.s.",6.76,trámová,prefabrikovaný železobetón,43.0,86.0,402.0,,Vodný tok,2.0,medzikrižovatkový,NDS,NDS,NDS - SSUD PO,Košický kraj,Košice - okolie,18.0,1.0,6620.0,3724A01204,3724B00902,5231.0,1522,607.07,322894.0
diaľnica,D00001,367,M2475,Most cez rieku Torysu,,1988.0,,,3.0,52.22,,10.75,,,,Uspokojivý,21.310453901,48.818354118,204.681249,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Prešov","Národná diaľničná spoločnosť, a.s.",52.22,trámová,prefabrikovaný predpätý betón,40.0,84.0,120.0,,Vodný tok,2.0,medzikrižovatkový,NDS,NDS,NDS - SSUD PO,Košický kraj,Košice - okolie,18.0,1.0,6620.0,3724A01204,3724B00902,5231.0,3693,605.24,320723.0
diaľnica,D00001,371,M7476,Most cez miestny potok,,1988.0,,,1.0,6.76,,12.95,12.95,,,Bezchybný,21.312880799,48.792396323,199.184999,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Prešov","Národná diaľničná spoločnosť, a.s.",6.76,trámová,prefabrikovaný železobetón,54.0,107.0,502.0,porovnávací výpočet,Vodný tok,2.0,medzikrižovatkový,NDS,NDS,NDS - SSUD PO,Košický kraj,Košice - okolie,18.0,1.0,6620.0,3724A01204,3724B00902,5231.0,4436,607.653,323654.0
diaľnica,D00001,362,M937,Most cez melioračný kanál,,1988.0,,,1.0,10.88,,12.5,12.5,,,Uspokojivý,21.269356552,48.856855331,212.813999,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Prešov","Národná diaľničná spoločnosť, a.s.",10.88,dosková,prefabrikovaný predpätý betón,55.0,104.0,375.0,,Kanál,2.0,lúč,NDS,NDS,NDS - SSUD PO,Prešovský kraj,Prešov,18.0,4.0,5498.0,3722A06604,3722A06616,327.0,155,599.236,315233.0
diaľnica,D00001,358A,M7193,,,1988.0,,,1.0,8.26,,12.95,12.95,,,Bezchybný,21.256960637,48.868277719,217.453999,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Prešov","Národná diaľničná spoločnosť, a.s.",8.26,trámová,prefabrikovaný železobetón,54.0,111.0,505.0,porovnávací výpočet,Kanál,2.0,medzikrižovatkový,NDS,NDS,NDS - SSUD PO,Prešovský kraj,Prešov,18.0,5.0,498613.0,3722A06616,3722A00303,10601.0,1254,597.33,313628.0
diaľnica,D00002,58,M1167,,,1980.0,,,23.0,878.5,,11.75,11.75,,,Veľmi dobrý,16.987344942,48.685144587,0.0,Česká Republika,Iný štát,878.5,iná,iný materiál,32.0,80.0,170.0,projektovaná,"Vodný tok,  Vodný tok",1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD MA,Trnavský kraj,Skalica,0.0,0.0,7384.0,3423A00201,3441B00201,1775.0,0,0.0,0.0
diaľnica,D00002,59,M6553,Most Brodské - Kúty,,1978.0,,,1.0,13.18,,26.5,26.5,,,Uspokojivý,16.987270247,48.682527237,0.0,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Malacky","Národná diaľničná spoločnosť, a.s.",13.18,dosková,prefabrikovaný predpätý betón,48.0,95.0,306.0,,"Kanál,  Kanál",1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD MA,Trnavský kraj,Skalica,0.0,0.0,7384.0,3423A00201,3441B00201,1775.0,1351,0.585,418.0
diaľnica,D00002,60,M3364,Most cez Zelnický potok,,1978.0,,,1.0,5.0,,10.75,10.75,,,Uspokojivý,16.988878302,48.669627282,0.0,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Malacky","Národná diaľničná spoločnosť, a.s.",5.0,trámová,prefabrikovaný železobetón,35.0,67.0,310.0,,"Vodný tok,  Vodný tok",1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD MA,Trnavský kraj,Senica,0.0,1.0,7648.0,3441B00201,3442A01101,3278.0,89,1.852,1864.0
diaľnica,D00002,64,M1729,Most cez rieku Stará Myjava,,1978.0,,,1.0,10.78,,11.05,11.05,,,Zlý,17.002270719,48.638002657,156.258249,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Malacky","Národná diaľničná spoločnosť, a.s.",10.78,dosková,prefabrikovaný predpätý betón,29.0,56.0,208.0,,"Vodný tok,  Vodný tok",1.0,lúč,NDS,NDS,NDS - SSUD MA,Trnavský kraj,Senica,0.0,3.0,6609.0,3442A01102,3442A01119,290.0,10,5.262,5530.0
diaľnica,D00002,65,M3725,Most cez rieku Myjava,,1978.0,,,1.0,27.56,,11.75,11.75,,,Uspokojivý,17.004182568,48.634769526,157.72125,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Malacky","Národná diaľničná spoločnosť, a.s.",27.56,trámová,prefabrikovaný predpätý betón,28.0,80.0,238.0,,Vodný tok,1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD MA,Trnavský kraj,Senica,0.0,20.0,341948.0,3442A01119,3442B00801,9574.0,359,5.889,5900.0
diaľnica,D00002,73,M2998,Most cez potok Lakšár,,1978.0,,,1.0,15.9,,10.75,10.25,,,Uspokojivý,17.014001834,48.571068315,0.0,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Malacky","Národná diaľničná spoločnosť, a.s.",15.9,dosková,prefabrikovaný predpätý betón,30.0,67.0,176.0,,"Vodný tok,  Vodný tok",1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD MA,Trnavský kraj,Senica,0.0,20.0,341948.0,3442A01119,3442B00801,9574.0,1987,12.88,13135.0
diaľnica,D00002,69,M4851,Estakáda Sekule,,1978.0,,,17.0,615.0,,10.75,10.75,,,Zlý,17.015397277,48.60274434,174.494999,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Malacky","Národná diaľničná spoločnosť, a.s.",615.0,dosková,prefabrikovaný predpätý betón,18.0,48.0,134.0,odhadom,Železnica,1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD MA,Trnavský kraj,Senica,0.0,20.0,341948.0,3442A01119,3442B00801,9574.0,3734,9.261,9275.0
diaľnica,D00002,70,M2463,Most cez potok Pláňava,,1978.0,,,1.0,3.15,,13.25,13.25,,,Veľmi dobrý,17.016470646,48.591460123,0.0,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Malacky","Národná diaľničná spoločnosť, a.s.",3.15,klenbová,monolitický železobetón,62.0,94.0,227.0,odhadom,"Vodný tok,  Vodný tok",1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD MA,Trnavský kraj,Senica,0.0,20.0,341948.0,3442A01119,3442B00801,9574.0,4280,11.171,10842.0
diaľnica,D00002,108,M3613,Most cez Mariánsky potok,,1972.0,,,1.0,6.04,,12.75,11.25,,,Uspokojivý,17.015576284,48.242088885,0.0,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Malacky","Národná diaľničná spoločnosť, a.s.",6.04,trámová,prefabrikovaný železobetón,29.0,63.0,276.0,,"Vodný tok,  Vodný tok",1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD MA,Bratislavský kraj,Bratislava IV,0.0,64.0,103329.0,4422A06102,4422A03401,4979.0,584,50.461,50515.0
diaľnica,D00002,109,M2583,Most cez Bystrický potok,,1972.0,,,1.0,4.03,,12.75,11.25,,,Uspokojivý,17.017403584,48.238300785,0.0,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Malacky","Národná diaľničná spoločnosť, a.s.",4.03,trámová,prefabrikovaný železobetón,29.0,66.0,310.0,,"Vodný tok,  Vodný tok",1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD MA,Bratislavský kraj,Bratislava IV,0.0,64.0,103329.0,4422A06102,4422A03401,4979.0,1027,50.903,50958.0
diaľnica,D00002,111,M6083,Most cez Vápenický potok,,1972.0,,,1.0,4.71,,12.75,11.25,,,Uspokojivý,17.019728165,48.234077875,0.0,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Malacky","Národná diaľničná spoločnosť, a.s.",4.71,trámová,prefabrikovaný železobetón,29.0,64.0,310.0,,"Vodný tok,  Vodný tok",1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD MA,Bratislavský kraj,Bratislava IV,0.0,64.0,103329.0,4422A06102,4422A03401,4979.0,3474,51.6,51444.0
diaľnica,D00002,112,M1152,Most nad c.II/505 Lamač,,1972.0,,,3.0,49.0,,11.75,11.75,,,Uspokojivý,17.040053722,48.204417173,236.755,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Malacky","Národná diaľničná spoločnosť, a.s.",49.0,rámová,monolitický predpätý betón,27.0,92.0,269.0,,Cestná komunikácia,1.0,lúč,NDS,NDS,NDS - SSUD MA,Bratislavský kraj,Bratislava IV,0.0,65.0,6935.0,4422A03401,4422A03402,631.0,164,55.018,55074.0
diaľnica,D00002,114,M7074,Most nad budúcou mestskou komunikáciou,,1974.0,,,3.0,27.2,,11.75,10.25,,,Uspokojivý,17.042753073,48.197617834,255.66925,"Národná diaľničná spoločnosť, a.s. - Stredisko správy a údržby diaľnic Malacky","Národná diaľničná spoločnosť, a.s.",27.2,rámová,monolitický železobetón,36.0,58.0,106.0,porovnávací výpočet,Miestna komunikácia,1.0,medzikrižovatkový,NDS,NDS,NDS - SSUD BA,Bratislavský kraj,Bratislava IV,0.0,72.0,6939.0,4422A03402,4422A05601,2042.0,327,55.812,55868.0
